14   	-4.3305499124747500000E-04
102   	-4.8669282491614200000E-04
20   	-5.2868439026717100000E-04
105   	-2.0639687508435600000E-04
63   	-6.2871472163812500000E-04
146   	-5.1664273395178700000E-04
61   	-3.6759754127237700000E-04
149   	-1.5258856324982900000E-04
