166   	2.9954145196062500000E-04
67   	-3.1022455826238100000E-04
166   	-1.5570253671487500000E-04
63   	-8.2087724126489700000E-04
29   	-1.7016507146365600000E-04
119   	5.8360680549667100000E-04
24   	-8.5527675604491500000E-04
110   	-4.4589694091634900000E-04
