179   	-1.4663636753419300000E-03
82   	4.9886048336328800000E-04
176   	-7.5037414488613500000E-04
76   	7.1615844760393900000E-04
36   	-3.5707823149768500000E-04
120   	7.5253094971663700000E-04
37   	-3.5427763675561600000E-05
149   	-1.4417129726285300000E-03
