22   	1.2029472206907200000E-04
101   	5.9716310203848500000E-05
25   	9.5357031462790200000E-05
103   	-2.8332844434361900000E-05
60   	-1.4158636632204000000E-04
156   	4.2975116775399600000E-04
64   	-1.2016453297591700000E-04
152   	2.1828711194690800000E-04
