21   	2.1143520898388100000E-04
100   	1.8110528555775700000E-04
15   	-3.1920339600485200000E-05
106   	1.5950252612125600000E-04
67   	5.6293997277246600000E-04
138   	4.6948797641292700000E-04
60   	-3.3403137325436200000E-04
156   	-1.6865966166871600000E-04
