47   	1.4314454984761600000E-04
140   	7.9169339456547500000E-05
58   	2.8846428996707300000E-04
132   	8.1966790803425200000E-05
77   	2.6727948140652700000E-04
11   	-1.3060500717207900000E-04
110   	3.0999552258641200000E-04
2   	2.8229313488504200000E-05
